7815,0.366,0.236,244.59,1.8,0,2,0
7816,0.286,0.116,245.05,1.2,0,1,0
7817,0.284,0.116,244.83,1.2,0,1,0
7818,0.286,0.12,246.08,1.2,0,2,0
7819,0.286,0.12,245.94,1.2,0,1,0
7820,0.284,0.118,245.3,1.2,0,1,0
7821,0.282,0.118,245.38,1.2,0,1,0
7822,0.284,0.12,246.05,1.2,0,2,0
7823,0.282,0.118,245.56,1.2,0,1,0
7824,0.228,0,244.43,1,0,0,0
7825,0.206,0,244.81,0.8,0,0,0
7826,0.206,0,245.19,0.8,0,0,0
7827,0.208,0,245.69,0.8,0,0,0
7828,0.208,0,245.7,0.8,0,0,0
7829,0.208,0,245.44,0.8,0,0,0
7830,0.208,0,245.61,0.8,0,0,0
7831,0.208,0,245.95,0.8,0,0,0
7832,0.206,0,245.1,0.8,0,0,0
7833,0.206,0,244.73,0.8,0,0,0
7834,0.206,0,244.87,0.8,0,0,0
7835,0.208,0,245.4,0.8,0,0,0
7836,0.206,0,244.82,0.8,0,0,0
7837,0.206,0,245.07,0.8,0,0,0
7838,0.208,0,245.65,0.8,0,0,0
7839,0.208,0,245.77,0.8,0,0,0
7840,0.206,0,244.93,0.8,0,0,0
7841,0.206,0,245.44,0.8,0,0,0
7842,0.262,0,245.46,1.2,0,0,0
7843,0.338,0.136,245.26,1.6,0,0,0
7844,0.39,0.238,244.78,1.8,0,0,0
7845,0.388,0.238,245.03,1.8,0,0,0
7846,0.386,0.238,244.72,1.8,0,0,0
7847,0.384,0.24,245.19,1.8,0,0,0
7848,0.38,0.236,244.51,1.8,0,0,0
7849,0.378,0.234,244.26,1.8,0,0,0
7850,0.376,0.234,244.11,1.8,0,0,0
7851,0.356,0.208,244.23,1.6,0,0,0
7852,0.302,0.132,245.06,1.4,0,0,0
7853,0.302,0.132,245.36,1.4,0,0,0
7854,0.302,0.132,245.36,1.4,0,0,0
7855,0.3,0.128,244.71,1.4,0,0,0
7856,0.266,0.08,245.56,1.2,0,0,0
7857,0.208,0,246.11,0.8,0,0,0
7858,0.208,0,246.38,0.8,0,0,0
7859,0.21,0,247.08,0.8,0,0,0
7860,0.21,0,247.13,0.8,0,0,0
7861,0.21,0,246.92,0.8,0,0,0
7862,0.208,0,246.43,0.8,0,0,0
7863,0.21,0,247.5,0.8,0,0,0
7864,0.23,0,246.56,1,0,0,0
7865,0.228,0,246.12,1,0,0,0
7866,0.214,0,245.95,0.8,0,0,0
7867,0.208,0,246.65,0.8,0,0,0
7868,0.208,0,247.07,0.8,0,0,0
7869,0.208,0,247,0.8,0,0,0
7870,0.208,0,246.59,0.8,0,0,0
7871,0.208,0,246.02,0.8,0,0,0
7872,0.206,0,245.42,0.8,0,0,0
7873,0.206,0,245.41,0.8,0,0,0
7874,0.206,0,244.97,0.8,0,0,0
7875,0.206,0,244.75,0.8,0,0,0
7876,0.208,0,245.62,0.8,0,0,0
7877,0.206,0,244.77,0.8,0,0,0
7878,0.206,0,244.92,0.8,0,0,0
7879,0.208,0,245.07,0.8,0,0,0
7880,0.206,0,244.4,0.8,0,0,0
7881,0.206,0,243.99,0.8,0,0,0
7882,0.206,0,244.95,0.8,0,0,0
7883,0.274,0.058,244.32,1.2,0,0,0
7884,0.316,0.124,244.04,1.4,0,0,0
7885,0.314,0.128,244.89,1.4,0,0,0
7886,0.312,0.13,245.11,1.4,0,0,0
7887,0.312,0.132,245.37,1.4,0,0,0
7888,0.31,0.132,245.54,1.4,0,0,0
7889,0.308,0.13,245.21,1.4,0,0,0
7890,0.306,0.128,244.83,1.4,0,0,0
7891,0.304,0.128,244.78,1.4,0,0,0
7892,0.304,0.128,244.64,1.4,0,0,0
7893,0.302,0.128,244.57,1.4,0,0,0
7894,0.302,0.13,245.11,1.4,0,0,0
7895,0.302,0.128,244.83,1.4,0,0,0
7896,0.3,0.126,244.09,1.2,0,0,0
7897,0.262,0,244.49,1.2,0,0,0
7898,0.282,0.096,244.3,1.2,0,0,0
7899,1.162,0.08,242.53,5.2,0,0,13
7900,1.4,0.078,242.51,5.8,0,0,19
7901,1.384,0.078,242.42,5.6,0,0,18
7902,1.38,0.08,243.06,5.6,0,0,18
7903,1.368,0.078,242.54,5.6,0,0,19
7904,1.366,0.078,242.65,5.6,0,0,18
7905,1.332,0,243.49,5.4,0,0,18
7906,1.308,0,244.38,5.2,0,0,18
7907,1.3,0,243.65,5.2,0,0,18
7908,1.298,0,243.53,5.2,0,0,19
7909,1.292,0,242.96,5.2,0,0,18
7910,1.292,0,243.04,5.2,0,0,18
7911,1.298,0,243.64,5.2,0,0,18
7912,1.296,0,243.36,5.2,0,0,18
7913,1.298,0,243.71,5.2,0,0,18
7914,1.298,0,243.74,5.2,0,0,19
7915,1.296,0,243.59,5.2,0,0,18
7916,1.292,0,243.21,5.2,0,0,18
7917,1.298,0,243.7,5.2,0,0,18
7918,1.296,0,243.67,5.2,0,0,18
7919,1.304,0,244.3,5.2,0,0,18
7920,1.3,0,244.03,5.2,0,0,19
7921,1.296,0,243.68,5.2,0,0,18
7922,1.302,0,244.08,5.2,0,0,18
7923,1.306,0,244.56,5.2,0,0,18
7924,1.398,0.09,243.4,5.8,0,0,19
7925,1.404,0.114,243.6,5.8,0,0,18
7926,1.394,0.112,243.04,5.6,0,0,18
7927,1.39,0.11,242.74,5.6,0,0,18
7928,0.926,0.118,243.48,4.4,0,0,11
7929,0.308,0.134,245.57,1.4,0,0,0
7930,0.308,0.136,246.1,1.4,0,0,0
7931,0.31,0.142,247.1,1.4,0,0,0
7932,0.308,0.142,247.36,1.4,0,0,0
7933,0.31,0.146,247.89,1.4,0,0,0
7934,0.308,0.148,248.19,1.4,0,0,0
7935,0.31,0.15,248.81,1.4,0,0,0
7936,0.306,0.146,247.93,1.4,0,0,0
7937,0.28,0.102,247.07,1.2,0,0,0
7938,0.21,0,247.35,0.8,0,0,0
7939,0.276,0.066,246.77,1.4,0,0,0
7940,0.3,0.124,246.08,1.2,0,1,0
7941,0.296,0.122,245.65,1.2,0,2,0
7942,0.294,0.12,245.57,1.2,0,1,0
7943,0.29,0.12,245.61,1.2,0,1,0
7944,0.292,0.122,245.87,1.2,0,2,0
7945,0.294,0.126,247.09,1.2,0,1,0
7946,0.292,0.124,246.65,1.2,0,2,0
7947,0.294,0.126,246.81,1.2,0,1,0
7948,0.292,0.124,246.6,1.2,0,2,0
7949,0.292,0.126,246.96,1.2,0,1,0
7950,0.294,0.128,247.61,1.2,0,1,0
7951,0.296,0.128,247.42,1.2,0,2,0
7952,0.34,0.17,247.14,1.6,0,1,0
7953,0.37,0.24,247.89,1.8,0,1,0
7954,0.374,0.24,247.53,1.8,0,2,0
7955,0.376,0.24,247.83,1.8,0,1,0
7956,0.372,0.24,247.63,1.8,0,1,0
7957,0.372,0.24,248.01,1.8,0,2,0
7958,0.37,0.238,247.66,1.8,0,1,0
7959,0.366,0.236,247.36,1.8,0,1,0
7960,0.318,0.166,247.7,1.4,0,1,0
7961,0.294,0.13,248.22,1.2,0,2,0
7962,0.294,0.134,248.82,1.2,0,1,0
7963,0.232,0,248.07,1,0,0,0
7964,0.218,0,247.86,0.8,0,0,0
7965,0.332,0.128,246.5,1.4,0,0,0
7966,0.326,0.136,246.39,1.4,0,0,0
7967,0.32,0.134,246.05,1.4,0,0,0
7968,0.32,0.14,247.06,1.4,0,0,0
7969,0.32,0.142,247.34,1.4,0,0,0
7970,0.318,0.142,247.36,1.4,0,0,0
7971,0.316,0.142,247.44,1.4,0,0,0
7972,0.314,0.14,246.8,1.4,0,0,0
7973,0.31,0.132,245.35,1.4,0,0,0
7974,0.308,0.13,245.01,1.4,0,0,0
7975,0.306,0.13,245.14,1.4,0,0,0
7976,0.308,0.134,245.94,1.4,0,0,0
7977,0.31,0.142,247.31,1.4,0,0,0
7978,0.284,0.104,247.65,1.2,0,0,0
7979,0.214,0,247.26,0.8,0,0,0
7980,0.214,0,247.23,0.8,0,0,0
7981,0.212,0,246.48,0.8,0,0,0
7982,0.212,0,245.85,0.8,0,0,0
7983,0.212,0,246.77,0.8,0,0,0
7984,0.214,0,247.14,0.8,0,0,0
7985,0.214,0,247.39,0.8,0,0,0
7986,0.212,0,247.17,0.8,0,0,0
7987,0.214,0,247.31,0.8,0,0,0
7988,0.21,0,245.94,0.8,0,0,0
7989,0.21,0,245.65,0.8,0,0,0
7990,0.208,0,245.06,0.8,0,0,0
7991,0.206,0,243.74,0.8,0,0,0
7992,0.206,0,244.03,0.8,0,0,0
7993,0.206,0,243.57,0.8,0,0,0
7994,0.206,0,244.19,0.8,0,0,0
7995,0.208,0,244.6,0.8,0,0,0
7996,0.208,0,244.77,0.8,0,0,0
7997,0.206,0,244.08,0.8,0,0,0
7998,0.206,0,243.73,0.8,0,0,0
7999,0.206,0,243.89,0.8,0,0,0
8000,0.206,0,243.73,0.8,0,0,0
8001,0.204,0,243.07,0.8,0,0,0
8002,0.202,0,242.25,0.8,0,0,0
8003,0.202,0,242.14,0.8,0,0,0
8004,0.202,0,242.33,0.8,0,0,0
8005,0.246,0,243.53,1.2,0,0,0
8006,0.316,0.122,243.53,1.4,0,0,0
8007,0.33,0.124,242.46,1.6,0,0,0
8008,0.384,0.222,242.23,1.8,0,0,0
8009,0.386,0.234,244.25,1.8,0,0,0
8010,0.388,0.242,245.65,1.8,0,0,0
8011,0.392,0.236,244.89,1.8,0,0,0
8012,0.564,0.23,244.33,2.6,0,0,0
8013,1.552,0.218,243.02,6.4,0,0,0
8014,1.566,0.214,242.36,6.4,0,0,0
8015,5.17,0.176,238.88,22.2,0,0,0
8016,5.208,0.128,239.02,21.8,0,0,0
8017,4.466,0.08,239.6,18.6,0,0,0
8018,3.878,0.084,240.13,16.6,0,0,0
8019,2.46,0.048,240.83,10.2,0,0,0
8020,3.434,0,239.64,14.4,0,0,0
8021,1.664,0,241.21,8,0,0,0
8022,0.788,0.058,241.66,3.4,0,0,0
8023,0.974,0.078,240.88,4,0,0,0
8024,1.004,0.074,240.55,4.2,0,0,0
8025,1.004,0.076,240.78,4.2,0,0,0
8026,1.002,0.076,240.97,4.2,0,0,0
8027,1,0.078,240.89,4.2,0,0,0
8028,0.996,0.076,240.71,4.2,0,0,0
8029,1,0.078,240.8,4.2,0,0,0
8030,1.006,0.078,241.28,4.2,0,0,0
8031,1.002,0.074,239.9,4.2,0,0,0
8032,0.996,0.076,240.05,4.2,0,0,0
8033,0.99,0.076,240.13,4.2,0,0,0
8034,0.994,0.076,240.3,4.2,0,0,0
8035,1,0.072,239.33,4.2,0,0,0
8036,1.01,0.076,240.88,4.2,0,0,0
8037,1.022,0.078,241.81,4.2,0,0,0
8038,1.016,0.076,241.47,4.2,0,0,0
8039,1.02,0.08,242.34,4.2,0,0,0
8040,1.022,0.08,242.37,4.2,0,0,0
8041,1.016,0.08,242.22,4.2,0,0,0
8042,1.008,0.08,242.09,4.2,0,0,0
8043,1.01,0.082,242.66,4.2,0,0,0
8044,1.016,0.082,242.68,4.2,0,0,0
8045,1.012,0.082,242.78,4.2,0,0,0
8046,1.374,0.206,242.83,5.8,0,0,0
8047,1.452,0.212,242.13,6,0,0,0
8048,1.398,0.208,241,5.8,0,0,0
8049,1.388,0.206,240.69,5.8,0,0,0
8050,1.386,0.206,240.6,5.8,0,0,0
8051,1.398,0.21,241.47,5.8,0,0,0
8052,1.394,0.208,240.93,5.8,0,0,0
8053,1.392,0.204,240.55,5.8,0,0,0
8054,1.404,0.214,242.29,5.8,0,0,0
8055,1.396,0.216,242.63,5.8,0,0,0
8056,1.53,0.208,241.81,6.4,0,0,0
8057,1.568,0.21,241.84,6.4,0,0,0
8058,1.58,0.214,241.6,6.6,0,0,0
8059,1.656,0.322,242.17,7,0,0,0
8060,1.578,0.232,240.25,6.6,0,0,0
8061,1.488,0.18,240.49,6.2,0,0,0
8062,1.498,0.18,240.74,6.2,0,0,0
8063,1.444,0.188,242.07,6,0,0,0
8064,2.354,0.184,242.04,10.2,0,0,11
8065,2.96,0.154,240.84,12.2,0,0,19
8066,2.864,0.148,241.11,11.8,0,0,18
8067,2.762,0,239.67,11.4,0,0,18
8068,2.818,0,238.22,11.8,0,0,17
8069,2.896,0,238.01,12.2,0,0,18
8070,2.896,0,238.12,12.2,0,0,17
8071,2.912,0,239.18,12.2,0,0,18
8072,2.978,0,240.28,12.4,0,0,17
8073,2.984,0,238.11,12.4,0,0,18
8074,2.942,0,240.4,12.2,0,0,18
8075,2.96,0,241.57,12.2,0,0,17
8076,2.932,0,241.16,12,0,0,18
8077,3.004,0,240.73,12.4,0,0,18
8078,3.278,0,239.86,13.8,0,0,18
8079,4.282,0.058,238.44,17.8,0,0,17
8080,4.19,0.14,238.72,17.6,0,1,18
8081,2.916,0.154,240.24,12,0,1,17
8082,2.948,0.158,239.55,12.2,0,2,18
8083,3.162,0.148,239.3,13.2,0,1,17
8084,3.25,0.158,240.25,13.4,0,1,18
8085,3.282,0.178,239.01,13.6,1,2,18
8086,2.968,0.136,239.08,12.4,1,1,17
8087,3.594,0.332,238.41,15.2,1,2,18
8088,3.19,0.204,237.71,13.4,1,1,17
8089,3.2,0.212,238.9,13.4,1,1,17
8090,3.136,0.216,239.67,13,1,2,18
8091,2.956,0.218,239.37,12.4,1,1,18
8092,2.548,0.278,240.21,10.8,1,1,17
8093,2.056,0.34,241.47,8.6,1,2,18
8094,2.012,0.232,241.87,8.2,1,1,18
8095,2.016,0.232,241.91,8.4,1,1,18
8096,2.012,0.234,242.05,8.2,1,2,18
8097,2.01,0.228,241.41,8.2,2,1,18
8098,3.692,0.208,239.22,15.8,27,1,17
8099,4.196,0.2,238.48,17.6,38,1,18
8100,4.22,0.206,239.37,17.6,39,2,17
8101,4.202,0.148,240.05,17.4,38,1,18
8102,4.158,0.076,240.34,17.2,39,1,18
8103,4.098,0,239.88,17,38,1,17
8104,4.066,0.046,239.93,16.8,39,0,18
8105,4.088,0,240.56,17,38,0,18
8106,4.126,0,239.81,17.2,39,0,17
8107,4.124,0.056,239.07,17.2,38,0,18
8108,4.08,0.05,237.71,17,38,0,17
8109,4.072,0.05,237.64,17,38,0,17
8110,3.476,0.056,238.38,15,30,0,18
8111,1.91,0.074,240.44,7.8,1,0,17
8112,1.904,0.072,240.36,7.8,1,0,18
8113,1.914,0.074,241,7.8,1,0,18
8114,1.894,0.056,240.93,7.8,2,0,18
8115,2.462,0,241.12,11,9,0,18
8116,4.054,0.046,239.59,16.8,38,0,17
8117,4.026,0.048,238.38,16.8,38,0,18
8118,4.016,0.048,238.35,16.8,38,0,17
8119,3.15,0,239.04,13.8,26,0,17
8120,1.718,0,240.56,7,1,0,18
8121,1.52,0,241.72,6.2,1,0,18
8122,1.466,0,242.63,6,1,0,18
8123,1.45,0,243.19,5.8,2,0,18
8124,1.36,0,242.45,5.6,1,0,18
8125,1.348,0,242.1,5.4,1,0,18
8126,1.346,0,242.33,5.4,1,0,18
8127,1.432,0.06,242.64,5.8,1,0,18
8128,1.466,0.118,242.55,6,2,0,18
8129,1.46,0.116,242.33,6,1,0,18
8130,1.458,0.118,242.36,6,1,0,18
8131,1.452,0.116,242.42,6,1,0,18
8132,1.446,0.116,242.25,6,1,0,18
8133,1.458,0.118,242.76,6,2,0,18
8134,1.456,0.118,242.79,6,1,0,18
8135,1.448,0.116,242.17,6,1,0,18
8136,1.442,0.116,241.96,6,1,0,18
8137,1.44,0.116,242.28,5.8,2,0,18
8138,1.45,0.118,242.72,6,1,0,18
8139,1.446,0.116,242.32,6,1,0,18
8140,1.444,0.114,241.96,6,1,0,18
8141,1.444,0.118,241.98,6,1,0,18
8142,1.378,0,241.9,5.6,2,0,18
8143,1.346,0,242.23,5.4,1,0,18
8144,1.346,0,241.46,5.4,1,0,18
8145,1.34,0,241.15,5.4,1,0,17
8146,1.34,0,240.88,5.4,2,0,18
8147,1.326,0,240.17,5.4,1,0,18
8148,1.332,0,240.73,5.4,1,0,18
8149,1.338,0,241.27,5.4,1,0,17
8150,1.348,0,240.96,5.6,1,0,18
8151,1.368,0.066,240.95,5.6,1,0,18
8152,1.386,0.108,240.3,5.8,1,0,18
8153,1.384,0.094,240.17,5.8,1,0,17
8154,1.404,0.084,239.59,5.8,1,0,18
8155,1.422,0.086,240.78,5.8,2,0,18
8156,1.408,0.08,240.48,5.8,1,0,17
8157,1.392,0.074,239.03,5.8,1,0,18
8158,1.388,0.074,239.52,5.8,1,0,18
8159,1.382,0.066,239.34,5.8,2,0,17
8160,1.314,0,238.51,5.4,1,0,18
8161,1.3,0,237.97,5.4,1,0,17
8162,1.292,0,238.85,5.4,1,0,17
8163,1.332,0,239.78,5.4,1,0,18
8164,1.322,0,239.18,5.4,1,0,17
8165,1.312,0,238.33,5.4,2,0,18
8166,1.31,0,238.2,5.4,1,0,17
8167,1.34,0,239.23,5.6,1,0,18
8168,1.428,0.104,239.23,6,1,0,17
8169,1.432,0.108,240.21,6,1,0,18
8170,1.43,0.132,240.05,6,2,0,18
8171,1.39,0.13,239.37,5.8,0,0,17
8172,1.422,0.114,239.11,5.8,1,0,18
8173,3.488,0.082,237.03,14.8,34,0,17
8174,3.614,0.084,238,15,38,0,17
8175,3.61,0.084,237.81,15,38,0,18
8176,3.598,0.082,237.48,15,38,0,17
8177,3.598,0.082,237.45,15,38,0,17
8178,3.614,0.086,238.23,15,38,0,18
8179,3.616,0.086,238.42,15,38,0,17
8180,3.598,0.084,238.04,15,37,0,17
8181,3.596,0.084,237.54,15,38,0,18
8182,3.594,0.076,237.61,15,38,0,17
8183,3.5,0,237.48,14.6,38,0,17
8184,3.492,0,237.55,14.6,37,0,17
8185,3.492,0,237.58,14.6,38,0,18
8186,3.494,0,237.73,14.6,37,0,17
8187,3.062,0,237.3,13.4,33,0,17
8188,1.262,0,239.6,5.2,0,0,18
8189,1.254,0,239.33,5.2,0,0,17
8190,1.25,0,239.49,5.2,0,0,18
8191,1.266,0,240.08,5.2,0,0,18
8192,1.278,0,239.67,5.2,1,0,17
8193,1.272,0,240.42,5.2,0,0,18
8194,1.256,0,239.91,5.2,0,0,18
8195,1.25,0,239.67,5.2,0,0,17
8196,1.248,0,239.37,5.2,0,0,18
8197,1.256,0,240.05,5.2,0,0,17
8198,1.308,0,240.25,5.4,0,0,18
8199,1.344,0.072,240.65,5.6,0,0,18
8200,1.346,0.074,241.41,5.6,0,0,18
8201,1.378,0.114,241.67,5.6,0,0,18
8202,1.354,0.084,241.21,5.6,0,0,17
8203,1.344,0.072,241.31,5.4,0,0,18
8204,1.336,0.07,240.8,5.4,0,0,18
8205,1.336,0.07,240.81,5.4,0,0,18
8206,1.324,0.068,239.98,5.4,0,0,17
8207,1.274,0,240.52,5.2,0,0,18
8208,1.31,0,239.56,5.4,0,0,18
8209,1.366,0.098,240.01,5.6,0,0,17
8210,1.354,0.094,239.39,5.6,0,0,18
8211,1.36,0.098,240.12,5.6,0,0,17
8212,1.358,0.098,240.06,5.6,0,0,18
8213,1.346,0.094,239.09,5.6,0,0,18
8214,1.35,0.096,239.5,5.6,0,0,17
8215,1.34,0.092,238.72,5.6,0,0,18
8216,1.342,0.094,239.01,5.6,0,0,17
8217,1.338,0.092,238.81,5.6,0,0,18
8218,1.334,0.092,238.51,5.6,0,0,17
8219,1.332,0.092,238.38,5.6,0,0,17
8220,1.426,0.206,238.78,6,0,0,18
8221,1.42,0.214,238.77,6,0,1,17
8222,1.42,0.214,239.08,6,0,1,18
8223,1.42,0.206,239.95,6,0,2,17
8224,1.336,0.086,239.75,5.6,0,1,18
8225,1.332,0.084,239.35,5.6,0,2,18
8226,1.334,0.084,239.49,5.6,0,1,17
8227,1.336,0.086,239.81,5.6,0,1,18
8228,1.336,0.086,239.85,5.6,0,2,17
8229,1.346,0.09,240.89,5.6,0,1,18
8230,1.34,0.088,240.22,5.6,0,1,18
8231,1.346,0.09,240.9,5.6,0,2,18
8232,1.338,0.086,240.15,5.6,0,1,17
8233,1.338,0.088,240.34,5.6,0,2,18
8234,1.334,0.086,239.94,5.4,0,1,18
8235,1.324,0.082,239.1,5.4,0,1,17
8236,1.322,0.082,238.96,5.4,0,1,18
8237,1.318,0.08,238.72,5.4,0,2,17
8238,1.318,0.08,238.79,5.4,0,1,18
8239,1.328,0.084,239.75,5.4,0,1,17
8240,1.324,0.084,239.5,5.4,0,1,18
8241,1.328,0.084,239.94,5.4,0,2,17
8242,1.328,0.086,239.98,5.4,0,1,18
8243,1.322,0.084,239.49,5.4,0,1,18
8244,1.252,0,239.19,5.2,0,0,17
8245,1.242,0,238.7,5.2,0,0,18
8246,1.334,0.066,238.68,5.6,0,0,17
8247,1.316,0.064,238.62,5.4,0,0,17
8248,1.324,0.066,239.18,5.4,0,0,18
8249,1.416,0.152,240.45,5.8,0,0,18
8250,1.44,0.2,239.94,6,0,0,17
8251,1.436,0.202,240.24,6,0,0,18
8252,1.434,0.202,240.31,6,0,0,18
8253,1.426,0.2,239.72,6,0,0,17
8254,1.368,0.132,238.5,5.6,0,0,18
8255,1.336,0.09,238.22,5.6,0,0,17
8256,1.33,0.088,237.69,5.6,0,0,17
8257,1.33,0.09,237.84,5.6,0,0,18
8258,1.326,0.09,237.65,5.6,0,0,17
8259,1.328,0.09,237.89,5.6,0,0,17
8260,1.33,0.09,237.99,5.6,0,0,18
8261,1.332,0.09,238.36,5.6,0,0,17
8262,1.332,0.09,238.25,5.6,0,0,17
8263,1.328,0.09,238.06,5.6,0,0,18
8264,1.274,0,237.69,5.2,0,0,17
8265,1.226,0,236.98,5.2,0,0,17
8266,1.226,0,236.91,5,0,0,17
8267,1.218,0,236.12,5,0,0,18
8268,1.224,0,236.83,5,0,0,17
8269,1.234,0,237.72,5.2,0,0,17
8270,1.232,0,237.48,5.2,0,0,17
8271,1.234,0,237.78,5.2,0,0,18
8272,1.226,0,236.99,5.2,0,0,17
8273,1.23,0,237.41,5.2,0,0,17
8274,1.23,0,237.33,5.2,0,0,17
8275,1.244,0,238.63,5.2,0,0,18
8276,1.236,0,237.93,5.2,0,0,17
8277,1.232,0,237.6,5.2,0,0,17
8278,1.232,0,237.52,5.2,0,0,18
8279,1.224,0,236.77,5,0,0,17
8280,1.234,0,237.81,5.2,0,0,17
8281,1.24,0,238.26,5.2,0,0,18
8282,1.25,0,239.37,5.2,0,0,17
8283,1.248,0,239.11,5.2,0,0,18
8284,1.238,0,238.05,5.2,0,0,17
8285,1.232,0,237.56,5.2,0,0,17
8286,1.238,0,238.15,5.2,0,0,18
8287,1.232,0,237.6,5.2,0,0,17
8288,1.232,0,237.22,5.2,0,0,17
8289,1.232,0,237.58,5.2,0,0,18
8290,1.35,0.088,237.2,5.6,0,0,17
8291,1.332,0.088,236.96,5.6,0,0,17
8292,1.34,0.09,237.86,5.6,0,0,17
8293,1.398,0.146,237.63,5.8,0,0,18
8294,1.422,0.196,239,6,0,0,17
8295,1.422,0.198,239.16,6,0,0,18
8296,1.416,0.196,238.75,6,0,0,17
8297,1.41,0.194,238.29,5.8,0,0,17
8298,1.42,0.192,238.11,6,0,0,18
8299,1.412,0.196,238.83,5.8,0,0,17
8300,1.29,0.198,238.79,5.6,0,0,17
8301,0.362,0.212,240.08,1.6,0,0,0
8302,0.348,0.192,239.77,1.6,0,0,0
8303,0.29,0.11,239.84,1.2,0,0,0
8304,0.294,0.112,240.38,1.2,0,0,0
8305,0.292,0.108,239.8,1.2,0,0,0
8306,0.292,0.11,240.22,1.2,0,0,0
8307,0.292,0.11,240.22,1.2,0,0,0
8308,0.31,0.11,240.36,1.4,0,0,0
8309,0.318,0.11,240.52,1.4,0,0,0
8310,0.312,0.114,241.3,1.4,0,0,0
8311,2.336,0.184,239.09,10.4,30,0,0
8312,2.632,0.196,239.19,11,40,0,0
8313,2.616,0.194,239.08,10.8,38,0,0
8314,2.622,0.192,239.13,11,39,0,0
8315,2.608,0.186,238.07,10.8,39,0,0
8316,2.614,0.19,238.66,10.8,39,0,0
8317,2.61,0.188,238.48,10.8,38,0,0
8318,2.62,0.19,238.86,11,39,0,0
8319,2.62,0.19,238.86,11,39,0,0
8320,2.626,0.19,239.17,11,39,0,0
8321,2.774,0.324,238.14,11.6,39,0,0
8322,2.84,0.382,237.85,12,39,0,0
8323,2.862,0.38,238.82,12,38,0,0
8324,2.828,0.368,237.56,12,39,0,0
8325,2.836,0.386,236.35,12,38,0,0
8326,2.894,0.456,237.37,12.2,39,0,0
8327,2.876,0.45,236.64,12.2,38,0,0
8328,2.882,0.448,236.97,12.2,38,0,0
8329,2.884,0.448,237.15,12.2,38,0,0
8330,1.178,0.472,239.09,6.6,12,0,0
8331,0.654,0.48,239.76,3.4,1,0,0
8332,1.092,0.47,238.97,6.2,7,0,0
8333,2.866,0.44,236.83,12.2,38,0,0
8334,2.892,0.444,237.98,12.2,38,0,0
8335,2.534,0.44,238.19,11.2,35,0,0
8336,0.576,0.368,239.23,2.8,1,0,0
8337,0.576,0.368,239.43,2.8,1,0,0
8338,0.578,0.37,239.95,2.8,1,0,0
8339,0.584,0.288,240.33,3,1,0,0
8340,0.604,0.392,240.78,3,0,1,0
8341,0.6,0.386,239.89,3,0,1,0
8342,0.596,0.384,239.49,3,0,2,0
8343,0.6,0.384,239.79,3,0,1,0
8344,0.6,0.386,240,3,0,1,0
8345,0.604,0.386,240.48,3,0,2,0
8346,0.602,0.388,240.78,3,0,1,0
8347,0.602,0.386,240.71,3,0,2,0
8348,0.614,0.406,240.61,3,0,1,0
8349,0.628,0.434,241.22,3.2,0,2,0
8350,0.634,0.438,241.96,3.2,0,1,0
8351,0.628,0.436,241.49,3.2,1,1,0
8352,0.632,0.436,241.55,3.2,0,2,0
8353,0.62,0.426,240.15,3,1,1,0
8354,0.622,0.43,240.84,3,0,1,0
8355,0.69,0.39,241.07,3.2,0,2,0
8356,0.688,0.39,241.09,3.2,0,1,0
8357,0.682,0.382,240.06,3.2,0,1,0
8358,0.822,0.446,239.57,4,0,1,0
8359,0.652,0.382,240.27,3,0,2,0
8360,0.656,0.388,241.26,3.2,0,1,0
8361,0.656,0.388,241.16,3.2,0,1,0
8362,0.702,0.43,241.68,3.4,0,1,0
8363,0.732,0.494,241.41,3.6,0,2,0
8364,0.74,0.496,241.88,3.6,0,1,0
8365,0.738,0.496,241.88,3.6,0,1,0
8366,0.682,0.402,242.65,3.2,0,0,0
8367,0.692,0.374,242.67,3.2,0,0,0
8368,0.678,0.374,242.43,3.2,0,0,0
8369,0.672,0.378,242.77,3.2,0,0,0
8370,0.67,0.376,242.41,3.2,0,0,0
8371,0.67,0.38,243.15,3.2,0,0,0
8372,0.648,0.35,243.8,3,0,0,0
8373,0.6,0.276,243.21,2.6,0,0,0
8374,0.592,0.27,241.87,2.6,0,0,0
8375,0.588,0.268,241.64,2.6,0,0,0
8376,0.59,0.272,242.29,2.6,0,0,0
8377,0.586,0.268,241.49,2.6,0,0,0
8378,0.748,0.326,241.34,3.6,0,0,0
8379,0.584,0.272,241.68,2.6,0,0,0
8380,0.576,0.268,241.4,2.6,0,0,0
8381,0.572,0.268,241.09,2.6,0,0,0
8382,0.578,0.264,240.75,2.6,0,0,0
8383,0.836,0.256,239.42,4.2,0,0,0
8384,1.91,0.244,239.33,8,0,0,0
8385,0.792,0.258,240.19,4,0,0,0
8386,0.578,0.268,241.76,2.6,0,0,0
8387,0.576,0.264,241.32,2.6,0,0,0
8388,0.574,0.262,240.66,2.6,0,0,0
8389,0.972,0.284,240.92,4.8,0,0,0
8390,1.17,0.252,239.47,5.6,0,0,0
8391,0.57,0.258,239.93,2.6,0,0,0
8392,0.57,0.258,239.87,2.6,0,0,0
8393,0.568,0.256,239.4,2.6,0,0,0
8394,0.572,0.26,240.46,2.6,0,0,0
8395,0.574,0.264,240.86,2.6,0,0,0
8396,0.528,0.192,241.62,2.4,0,0,0
